#twotheta, yobs, ycal, bkg, diff
1.430000e+001,2.300000e+001,2.158409e+001,2.158409e+001,1.415909e+000
1.432000e+001,2.000000e+001,2.159551e+001,2.159551e+001,-1.595510e+000
1.434000e+001,1.800000e+001,2.160690e+001,2.160690e+001,-3.606903e+000
1.436000e+001,1.600000e+001,2.161827e+001,2.161827e+001,-5.618270e+000
1.438000e+001,1.700000e+001,2.162961e+001,2.162961e+001,-4.629610e+000
1.440000e+001,2.200000e+001,2.164092e+001,2.164092e+001,3.590757e-001
1.442000e+001,2.400000e+001,2.165221e+001,2.165221e+001,2.347788e+000
1.444000e+001,2.000000e+001,2.166347e+001,2.166347e+001,-1.663474e+000
1.446000e+001,2.200000e+001,2.167471e+001,2.167471e+001,3.252902e-001
1.448000e+001,2.600000e+001,2.168592e+001,2.168592e+001,4.314081e+000
1.450000e+001,2.400000e+001,2.169710e+001,2.169710e+001,2.302897e+000
1.452000e+001,2.000000e+001,2.170826e+001,2.170826e+001,-1.708260e+000
1.454000e+001,2.100000e+001,2.171939e+001,2.171939e+001,-7.193912e-001
1.456000e+001,2.100000e+001,2.173050e+001,2.173050e+001,-7.304963e-001
1.458000e+001,2.000000e+001,2.174158e+001,2.174158e+001,-1.741575e+000
1.460000e+001,1.800000e+001,2.175263e+001,2.175263e+001,-3.752629e+000
1.462000e+001,1.700000e+001,2.176366e+001,2.176366e+001,-4.763656e+000
1.464000e+001,1.800000e+001,2.177466e+001,2.177466e+001,-3.774657e+000
1.466000e+001,1.800000e+001,2.178563e+001,2.178563e+001,-3.785632e+000
1.468000e+001,1.700000e+001,2.179658e+001,2.179658e+001,-4.796581e+000
1.470000e+001,1.600000e+001,2.180750e+001,2.180750e+001,-5.807504e+000
1.472000e+001,2.300000e+001,2.181840e+001,2.181840e+001,1.181599e+000
1.474000e+001,2.400000e+001,2.182927e+001,2.182927e+001,2.170727e+000
1.476000e+001,2.200000e+001,2.184012e+001,2.184012e+001,1.598820e-001
1.478000e+001,2.200000e+001,2.185094e+001,2.185094e+001,1.490624e-001
1.480000e+001,2.200000e+001,2.186173e+001,2.186173e+001,1.382687e-001
1.482000e+001,2.400000e+001,2.187250e+001,2.187250e+001,2.127501e+000
1.484000e+001,2.300000e+001,2.188324e+001,2.188324e+001,1.116759e+000
1.486000e+001,2.300000e+001,2.189396e+001,2.189396e+001,1.106043e+000
1.488000e+001,2.200000e+001,2.190465e+001,2.190465e+001,9.535208e-002
1.490000e+001,2.100000e+001,2.191531e+001,2.191531e+001,-9.153126e-001
1.492000e+001,2.000000e+001,2.192595e+001,2.192595e+001,-1.925952e+000
1.494000e+001,1.600000e+001,2.193656e+001,2.193656e+001,-5.936565e+000
1.496000e+001,1.500000e+001,2.194715e+001,2.194715e+001,-6.947152e+000
1.498000e+001,1.400000e+001,2.195771e+001,2.195771e+001,-7.957714e+000
1.500000e+001,1.800000e+001,2.196825e+001,2.196825e+001,-3.968250e+000
1.502000e+001,2.300000e+001,2.197876e+001,2.197876e+001,1.021240e+000
1.504000e+001,2.300000e+001,2.198925e+001,2.198925e+001,1.010755e+000
1.506000e+001,2.100000e+001,2.199970e+001,2.199970e+001,-9.997043e-001
1.508000e+001,2.300000e+001,2.201014e+001,2.201014e+001,9.898622e-001
1.510000e+001,2.600000e+001,2.202055e+001,2.202055e+001,3.979454e+000
1.512000e+001,2.300000e+001,2.203093e+001,2.203093e+001,9.690720e-001
1.514000e+001,1.700000e+001,2.204128e+001,2.204128e+001,-5.041285e+000
1.516000e+001,2.000000e+001,2.205162e+001,2.205162e+001,-2.051616e+000
1.518000e+001,2.400000e+001,2.206192e+001,2.206192e+001,1.938078e+000
1.520000e+001,2.000000e+001,2.207220e+001,2.207220e+001,-2.072202e+000
1.522000e+001,2.300000e+001,2.208246e+001,2.208246e+001,9.175435e-001
1.524000e+001,2.400000e+001,2.209269e+001,2.209269e+001,1.907314e+000
1.526000e+001,2.500000e+001,2.210289e+001,2.210289e+001,2.897111e+000
1.528000e+001,2.900000e+001,2.211307e+001,2.211307e+001,6.886932e+000
1.530000e+001,2.800000e+001,2.212322e+001,2.212322e+001,5.876779e+000
1.532000e+001,2.300000e+001,2.213335e+001,2.213335e+001,8.666519e-001
1.534000e+001,2.100000e+001,2.214345e+001,2.214345e+001,-1.143450e+000
1.536000e+001,2.500000e+001,2.215353e+001,2.215353e+001,2.846473e+000
1.538000e+001,2.800000e+001,2.216358e+001,2.216358e+001,5.836422e+000
1.540000e+001,2.700000e+001,2.217360e+001,2.217360e+001,4.826396e+000
1.542000e+001,2.400000e+001,2.218360e+001,2.218360e+001,1.816395e+000
1.544000e+001,2.600000e+001,2.219358e+001,2.219358e+001,3.806420e+000
1.546000e+001,2.600000e+001,2.220353e+001,2.220353e+001,3.796470e+000
1.548000e+001,2.600000e+001,2.221346e+001,2.221346e+001,3.786545e+000
1.550000e+001,2.600000e+001,2.222335e+001,2.222335e+001,3.776645e+000
1.552000e+001,2.600000e+001,2.223323e+001,2.223323e+001,3.766771e+000
1.554000e+001,2.900000e+001,2.224308e+001,2.224308e+001,6.756922e+000
1.556000e+001,2.500000e+001,2.225290e+001,2.225290e+001,2.747098e+000
1.558000e+001,2.100000e+001,2.226270e+001,2.226270e+001,-1.262701e+000
1.560000e+001,2.200000e+001,2.227247e+001,2.227247e+001,-2.724742e-001
1.562000e+001,2.600000e+001,2.228222e+001,2.228222e+001,3.717777e+000
1.564000e+001,2.500000e+001,2.229195e+001,2.229195e+001,2.708054e+000
1.566000e+001,2.300000e+001,2.230164e+001,2.230164e+001,6.983560e-001
1.568000e+001,2.500000e+001,2.231132e+001,2.231132e+001,2.688683e+000
1.570000e+001,2.100000e+001,2.232097e+001,2.232097e+001,-1.320965e+000
1.572000e+001,2.400000e+001,2.233059e+001,2.233059e+001,1.669412e+000
1.574000e+001,2.800000e+001,2.234019e+001,2.234019e+001,5.659814e+000
1.576000e+001,2.300000e+001,2.234976e+001,2.234976e+001,6.502414e-001
1.578000e+001,2.400000e+001,2.235931e+001,2.235931e+001,1.640694e+000
1.580000e+001,2.600000e+001,2.236883e+001,2.236883e+001,3.631171e+000
1.582000e+001,2.500000e+001,2.237833e+001,2.237833e+001,2.621673e+000
1.584000e+001,2.600000e+001,2.238780e+001,2.238780e+001,3.612200e+000
