#twotheta, yobs, ycal, bkg, diff
9.180000e+000,1.300000e+001,1.721939e+001,1.721939e+001,-4.219386e+000
9.200000e+000,1.400000e+001,1.723582e+001,1.723582e+001,-3.235823e+000
9.220000e+000,1.500000e+001,1.725223e+001,1.725223e+001,-2.252229e+000
9.240000e+000,1.600000e+001,1.726860e+001,1.726860e+001,-1.268603e+000
9.260000e+000,1.700000e+001,1.728495e+001,1.728495e+001,-2.849471e-001
9.280000e+000,1.800000e+001,1.730126e+001,1.730126e+001,6.987402e-001
9.300000e+000,2.200000e+001,1.731754e+001,1.731754e+001,4.682459e+000
9.320000e+000,2.000000e+001,1.733379e+001,1.733379e+001,2.666208e+000
9.340000e+000,2.000000e+001,1.735001e+001,1.735001e+001,2.649989e+000
9.360000e+000,1.600000e+001,1.736620e+001,1.736620e+001,-1.366200e+000
9.380000e+000,2.000000e+001,1.738236e+001,1.738236e+001,2.617643e+000
9.400000e+000,2.300000e+001,1.739848e+001,1.739848e+001,5.601517e+000
9.420000e+000,1.900000e+001,1.741458e+001,1.741458e+001,1.585421e+000
9.440000e+000,1.700000e+001,1.743064e+001,1.743064e+001,-4.306426e-001
9.460000e+000,1.600000e+001,1.744668e+001,1.744668e+001,-1.446676e+000
9.480000e+000,2.200000e+001,1.746268e+001,1.746268e+001,4.537323e+000
9.500000e+000,2.400000e+001,1.747865e+001,1.747865e+001,6.521352e+000
9.520000e+000,1.800000e+001,1.749459e+001,1.749459e+001,5.054119e-001
9.540000e+000,1.700000e+001,1.751050e+001,1.751050e+001,-5.104967e-001
9.560000e+000,2.200000e+001,1.752637e+001,1.752637e+001,4.473626e+000
9.580000e+000,2.200000e+001,1.754222e+001,1.754222e+001,4.457779e+000
9.600000e+000,2.200000e+001,1.755804e+001,1.755804e+001,4.441964e+000
9.620000e+000,1.600000e+001,1.757382e+001,1.757382e+001,-1.573821e+000
9.640000e+000,1.900000e+001,1.758957e+001,1.758957e+001,1.410426e+000
9.660000e+000,2.200000e+001,1.760530e+001,1.760530e+001,4.394704e+000
9.680000e+000,1.800000e+001,1.762099e+001,1.762099e+001,3.790127e-001
9.700000e+000,2.000000e+001,1.763665e+001,1.763665e+001,2.363353e+000
9.720000e+000,1.700000e+001,1.765228e+001,1.765228e+001,-6.522763e-001
9.740000e+000,1.600000e+001,1.766787e+001,1.766787e+001,-1.667874e+000
9.760000e+000,1.300000e+001,1.768344e+001,1.768344e+001,-4.683441e+000
9.780000e+000,1.400000e+001,1.769898e+001,1.769898e+001,-3.698977e+000
9.800000e+000,1.600000e+001,1.771448e+001,1.771448e+001,-1.714481e+000
9.820000e+000,1.600000e+001,1.772995e+001,1.772995e+001,-1.729955e+000
9.840000e+000,1.900000e+001,1.774540e+001,1.774540e+001,1.254603e+000
9.860000e+000,2.000000e+001,1.776081e+001,1.776081e+001,2.239191e+000
9.880000e+000,2.000000e+001,1.777619e+001,1.777619e+001,2.223811e+000
9.900000e+000,2.000000e+001,1.779154e+001,1.779154e+001,2.208462e+000
9.920000e+000,2.000000e+001,1.780686e+001,1.780686e+001,2.193143e+000
9.940000e+000,1.700000e+001,1.782214e+001,1.782214e+001,-8.221438e-001
9.960000e+000,2.200000e+001,1.783740e+001,1.783740e+001,4.162600e+000
9.980000e+000,2.100000e+001,1.785262e+001,1.785262e+001,3.147375e+000
1.000000e+001,1.600000e+001,1.786782e+001,1.786782e+001,-1.867819e+000
1.002000e+001,1.700000e+001,1.788298e+001,1.788298e+001,-8.829814e-001
1.004000e+001,1.900000e+001,1.789811e+001,1.789811e+001,1.101887e+000
1.006000e+001,2.000000e+001,1.791321e+001,1.791321e+001,2.086786e+000
1.008000e+001,1.800000e+001,1.792828e+001,1.792828e+001,7.171665e-002
1.010000e+001,1.600000e+001,1.794332e+001,1.794332e+001,-1.943322e+000
1.012000e+001,1.600000e+001,1.795833e+001,1.795833e+001,-1.958329e+000
1.014000e+001,1.600000e+001,1.797331e+001,1.797331e+001,-1.973306e+000
1.016000e+001,1.900000e+001,1.798825e+001,1.798825e+001,1.011749e+000
1.018000e+001,2.100000e+001,1.800316e+001,1.800316e+001,2.996835e+000
1.020000e+001,2.400000e+001,1.801805e+001,1.801805e+001,5.981952e+000
1.022000e+001,2.000000e+001,1.803290e+001,1.803290e+001,1.967100e+000
1.024000e+001,2.400000e+001,1.804772e+001,1.804772e+001,5.952279e+000
1.026000e+001,1.800000e+001,1.806251e+001,1.806251e+001,-6.251087e-002
1.028000e+001,1.400000e+001,1.807727e+001,1.807727e+001,-4.077270e+000
1.030000e+001,1.400000e+001,1.809200e+001,1.809200e+001,-4.091997e+000
1.032000e+001,1.200000e+001,1.810669e+001,1.810669e+001,-6.106694e+000
1.034000e+001,1.500000e+001,1.812136e+001,1.812136e+001,-3.121360e+000
1.036000e+001,1.700000e+001,1.813599e+001,1.813599e+001,-1.135994e+000
1.038000e+001,1.700000e+001,1.815060e+001,1.815060e+001,-1.150597e+000
1.040000e+001,1.700000e+001,1.816517e+001,1.816517e+001,-1.165170e+000
1.042000e+001,1.500000e+001,1.817971e+001,1.817971e+001,-3.179711e+000
