#twotheta, yobs, ycal, bkg, diff
1.356000e+001,1.300000e+001,9.011778e+000,9.011778e+000,3.988222e+000
1.358000e+001,1.100000e+001,9.014044e+000,9.014044e+000,1.985956e+000
1.360000e+001,1.100000e+001,9.016327e+000,9.016327e+000,1.983673e+000
1.362000e+001,1.100000e+001,9.018625e+000,9.018625e+000,1.981375e+000
1.364000e+001,7.000000e+000,9.020938e+000,9.020938e+000,-2.020938e+000
1.366000e+001,1.100000e+001,9.023267e+000,9.023267e+000,1.976733e+000
1.368000e+001,1.000000e+001,9.025611e+000,9.025611e+000,9.743894e-001
1.370000e+001,9.000000e+000,9.027969e+000,9.027969e+000,-2.796850e-002
1.372000e+001,8.000000e+000,9.030341e+000,9.030341e+000,-1.030341e+000
1.374000e+001,1.000000e+001,9.032726e+000,9.032726e+000,9.672736e-001
1.376000e+001,1.300000e+001,9.035126e+000,9.035126e+000,3.964874e+000
1.378000e+001,1.000000e+001,9.037538e+000,9.037538e+000,9.624618e-001
1.380000e+001,8.000000e+000,9.039963e+000,9.039963e+000,-1.039963e+000
1.382000e+001,1.000000e+001,9.042401e+000,9.042401e+000,9.575986e-001
1.384000e+001,8.000000e+000,9.044851e+000,9.044851e+000,-1.044851e+000
1.386000e+001,1.000000e+001,9.047313e+000,9.047313e+000,9.526866e-001
1.388000e+001,1.100000e+001,9.049787e+000,9.049787e+000,1.950213e+000
1.390000e+001,1.100000e+001,9.052272e+000,9.052272e+000,1.947728e+000
1.392000e+001,1.100000e+001,9.054768e+000,9.054768e+000,1.945232e+000
1.394000e+001,7.000000e+000,9.057274e+000,9.057274e+000,-2.057274e+000
1.396000e+001,8.000000e+000,9.059791e+000,9.059791e+000,-1.059791e+000
1.398000e+001,1.000000e+001,9.062317e+000,9.062317e+000,9.376827e-001
1.400000e+001,1.100000e+001,9.064854e+000,9.064854e+000,1.935146e+000
1.402000e+001,1.100000e+001,9.067399e+000,9.067399e+000,1.932601e+000
1.404000e+001,9.000000e+000,9.069954e+000,9.069954e+000,-6.995396e-002
1.406000e+001,9.000000e+000,9.072517e+000,9.072517e+000,-7.251737e-002
1.408000e+001,1.000000e+001,9.075089e+000,9.075089e+000,9.249108e-001
1.410000e+001,1.300000e+001,9.077669e+000,9.077669e+000,3.922331e+000
1.412000e+001,1.000000e+001,9.080257e+000,9.080257e+000,9.197433e-001
1.414000e+001,9.000000e+000,9.082852e+000,9.082852e+000,-8.285173e-002
1.416000e+001,7.000000e+000,9.085454e+000,9.085454e+000,-2.085454e+000
1.418000e+001,4.000000e+000,9.088063e+000,9.088063e+000,-5.088063e+000
1.420000e+001,7.000000e+000,9.090678e+000,9.090678e+000,-2.090678e+000
1.422000e+001,9.000000e+000,9.093300e+000,9.093300e+000,-9.329998e-002
1.424000e+001,1.000000e+001,9.095927e+000,9.095927e+000,9.040726e-001
1.426000e+001,1.100000e+001,9.098560e+000,9.098560e+000,1.901440e+000
1.428000e+001,1.300000e+001,9.101199e+000,9.101199e+000,3.898801e+000
1.430000e+001,1.300000e+001,9.103842e+000,9.103842e+000,3.896158e+000
1.432000e+001,1.000000e+001,9.106489e+000,9.106489e+000,8.935106e-001
1.434000e+001,9.000000e+000,9.109141e+000,9.109141e+000,-1.091413e-001
1.436000e+001,1.100000e+001,9.111797e+000,9.111797e+000,1.888203e+000
1.438000e+001,1.100000e+001,9.114457e+000,9.114457e+000,1.885543e+000
1.440000e+001,8.000000e+000,9.117119e+000,9.117119e+000,-1.117119e+000
1.442000e+001,1.100000e+001,9.119785e+000,9.119785e+000,1.880215e+000
1.444000e+001,1.200000e+001,9.122453e+000,9.122453e+000,2.877547e+000
1.446000e+001,7.000000e+000,9.125124e+000,9.125124e+000,-2.125124e+000
1.448000e+001,8.000000e+000,9.127797e+000,9.127797e+000,-1.127797e+000
1.450000e+001,7.000000e+000,9.130471e+000,9.130471e+000,-2.130471e+000
